r_angstrom,gamma23_mean,gamma23_sem
2.760000000000000142e+01,-2.171615837414554733e+02,9.860539309531674013e-01
2.770000000000000284e+01,-2.172037793135362165e+02,9.873698840363367424e-01
2.780000000000000071e+01,-2.175882541371152286e+02,1.005872689728744662e+00
2.790000000000000213e+01,-2.178258677881910614e+02,1.005289804857816716e+00
2.800000000000000000e+01,-2.183937072169527198e+02,1.011865178909294505e+00
2.810000000000000142e+01,-2.185433719107676609e+02,1.022984106596043663e+00
2.820000000000000284e+01,-2.189655479641177180e+02,1.021928874744152838e+00
2.830000000000000071e+01,-2.194473928651426036e+02,1.020426161246289931e+00
2.840000000000000213e+01,-2.199655282415390900e+02,1.014348952423806738e+00
2.850000000000000000e+01,-2.202415589685579107e+02,1.014420039664892803e+00
2.860000000000000142e+01,-2.208292741142541900e+02,1.011311483453523508e+00
2.870000000000000284e+01,-2.216354315917607778e+02,1.015517799922059927e+00
2.880000000000000071e+01,-2.221723044933035851e+02,1.008714237968864280e+00
2.890000000000000213e+01,-2.232089136188166947e+02,1.006352275223590720e+00
2.900000000000000000e+01,-2.236511358074490659e+02,1.003463455983515606e+00
2.910000000000000142e+01,-2.242289228096229579e+02,1.002010179940822976e+00
2.920000000000000284e+01,-2.251194360074472627e+02,1.007655344545165921e+00
2.930000000000000071e+01,-2.256036695345400744e+02,1.004627353753626995e+00
2.940000000000000213e+01,-2.262550727899652543e+02,1.001274802958159738e+00
2.950000000000000000e+01,-2.271212804251580621e+02,9.837990402134678680e-01
2.960000000000000142e+01,-2.276679632071693788e+02,9.748693338191479763e-01
2.970000000000000284e+01,-2.284233772864821219e+02,9.815223485475343956e-01
2.980000000000000071e+01,-2.290973496608498579e+02,9.813989619764056371e-01
2.990000000000000213e+01,-2.294806038487648152e+02,9.783431930703424539e-01
3.000000000000000000e+01,-2.298851258878590897e+02,9.863239033316362203e-01
